mag,time,x,y,nnd,parent,T,R
1.392162706,2405.156,22.156157,15.878327,9.434927326302714e-07,486,0.03462958937046545,2.7245276359960203e-05
1.445662158,2405.436,18.545276,18.268754,6.621054494309785e-07,767,0.0003069633146697786,0.002156953022686931
1.638675438,2405.553,17.703475,23.106864,1.77772232812841e-06,769,4.1406642884051844e-05,0.0429332639476821
1.516388355,2406.436,20.700557,19.329053,4.838864865163105e-06,769,0.00035390293063372504,0.013672858985649744
1.464839765,2406.596,19.748012,17.411715,5.27877482327986e-07,771,5.1264110642013525e-05,0.010297213308044083
1.489324911,2407.645,22.147122,12.38268,3.3646764795288415e-07,525,0.028766363789578142,1.1696565141638932e-05
1.697683999,2408.562,19.229671,18.759068,3.9624132330429726e-07,738,0.003262307965429905,0.00012146042847677039
1.508426006,2408.897,19.031866,20.68397,5.646458614169273e-07,774,8.318127060691187e-05,0.006788137008453061
1.691235701,2409.115,20.161259,19.315906,3.6952777620881345e-07,774,0.00013731117207644054,0.002691170504342494
1.56648552,2409.664,18.949918,17.795521,5.159379701781086e-07,162,0.05006103604909622,1.0306178435302737e-05
1.551640989,2409.913,20.39521,18.191127,4.031784505169882e-07,777,7.435320780092996e-05,0.005422475538600037
1.432516617,2410.025,16.229982,21.394014,1.407468183251067e-06,778,3.4149438575741e-05,0.04121497283562668
1.604680111,2410.233,19.517471,22.86574,1.4216977493839203e-06,742,0.004505206341581191,0.00031556773243929774
1.617427146,2410.444,20.060487,22.472161,8.478004916923123e-08,780,5.9711549278023196e-05,0.0014198266532071788
1.844996623,2410.536,18.905226,23.725064,1.5859220993485916e-07,781,2.557286683199858e-05,0.006201581190592889
1.405865588,2411.16,18.808668,19.780465,5.686591761709828e-07,384,0.04879717252150699,1.1653527177632076e-05
1.495942709,2411.618,24.169433,10.13316,8.864906918134538e-06,680,0.010038422367126062,0.0008830976217105025
1.434436346,2411.833,23.590845,8.447133,5.604361858978374e-07,784,7.089531683962823e-05,0.007905122804734705
1.450228619,2412.166,18.823125,19.189924,5.770939388802778e-07,783,0.0003765172748310635,0.0015327157011300727
1.954707285,2412.539,19.344462,17.335393,1.0939563876660058e-06,777,0.000858495873204211,0.0012742709916391012
1.534256855,2413.006,16.827874,17.628398,5.880401544798274e-07,787,8.07867152888069e-05,0.0072789214461514455
1.659459641,2413.276,17.395371,16.852673,2.3521042074189966e-07,788,8.43617080490063e-05,0.002788118284723021
1.640939964,2413.924,19.054934,18.618037,2.880421421814777e-07,774,0.0013313969343111034,0.00021634580549077014
1.47683955,2414.175,20.512975,21.57494,1.164026067240412e-06,790,6.750044300701763e-05,0.01724471744754913
1.566453019,2414.311,26.537681,9.64836,9.26206452086621e-06,598,0.01905318781594646,0.0004861162662299679
1.444318288,2416.03,21.450305,14.966631,1.6589218564485162e-06,751,0.0062278018956295166,0.0002663735751795023
1.386217715,2416.131,20.540062,18.960102,1.1522733069738572e-06,793,3.5811804129335994e-05,0.03217579608143641
1.477627535,2416.263,25.598965,17.096372,2.7524486461749057e-06,794,5.0787790600691224e-05,0.054195085346702296
1.42467286,2416.359,21.296063,17.905025,4.870743613747816e-07,794,8.772436558299621e-05,0.005552326974812481
1.35617141,2416.476,23.503506,14.930978,1.2008325463390786e-06,796,4.2646918724220674e-05,0.02815754531070222
1.599514383,2416.559,27.382043,6.335821,4.606923783554517e-06,797,3.3312866638359765e-05,0.13829262529600633
1.465928763,2417.399,17.562808,18.10221,3.289652245178147e-06,788,0.001372596235034489,0.0023966641909778288
1.469822492,2417.534,18.359141,27.242154,5.266874891982032e-06,799,4.643459053351021e-05,0.11342567752764211
1.370799175,2417.844,21.816171,18.110887,7.404768477799973e-07,796,0.0005412878145758181,0.001367990979734643
1.479287878,2417.943,19.586521,16.698338,6.829188530311461e-07,677,0.014649487876717278,4.661725097684286e-05
1.543417358,2418.506,22.965185,9.920148,2.989725257088209e-06,533,0.029812118184113216,0.0001002855697345727
1.396122912,2418.864,22.550256,15.467431,4.221718503566559e-06,797,0.0009584472955701237,0.0044047476820885684
1.545668598,2419.224,19.433222,17.36756,4.35747789183999e-08,787,0.001156443665323516,3.7679984096942434e-05
1.525964047,2419.649,21.232998,16.575069,1.127200929955756e-06,805,0.00013067775502549188,0.008625805744335507
1.541721044,2419.885,19.918148,18.946561,7.178374502727918e-07,611,0.015336555975542506,4.680564863568722e-05
1.669363791,2420.083,18.889538,21.673673,9.965897992786561e-07,807,6.121933353411592e-05,0.01627900438875707
1.272498642,2421.105,21.244947,17.917741,5.399466049253258e-08,796,0.0017299339851694709,3.121197742539468e-05
1.575023966,2421.19,18.315591,21.069656,5.247808488104174e-07,808,0.00028603738857075944,0.0018346582292356438
1.592602434,2421.343,18.37191,12.061667,4.2652873401745556e-06,810,4.514166555672495e-05,0.09448670729295096
1.586058677,2421.448,19.575895,19.458502,6.540122070355302e-07,807,0.000483261708655892,0.001353329252703573
1.49383847,2421.574,21.131298,17.329007,4.0094329529606155e-07,809,0.00021174034527660733,0.0018935611669674414
1.729655681,2422.37,19.280496,26.071801,1.0178396032587634e-05,800,0.001654307890935142,0.006152661235771548
1.976143026,2423.211,19.123963,17.287671,2.8035834546606636e-07,787,0.0018461580847168536,0.00015186042180622095
1.31616689,2423.371,20.926465,14.454135,2.977390716156689e-07,815,2.6856708369370152e-05,0.011086208612044126
1.651825538,2423.489,22.23783,14.446643,3.120648547854847e-07,816,5.0100917355216283e-05,0.006228725365903782
1.57684736,2423.861,18.25077,16.246177,2.8448014888402343e-07,815,0.00010910537775037064,0.0026073888817369226
1.66386731,2424.347,22.73445,12.619451,1.0531581831996012e-06,756,0.009076656531018355,0.00011602930876590547
1.499898771,2425.358,22.544297,11.94528,3.6873038898842786e-07,819,0.0002632588029402347,0.0014006384017180896
1.452764137,2425.852,23.757703,22.46402,1.5725861784825602e-05,815,0.0004433035425210721,0.03547425246230258
1.595300348,2426.12,20.586896,17.989012,1.6900958933843494e-06,815,0.000488288529039685,0.0034612647909387792
1.575057145,2426.513,21.271151,19.280461,5.638389955110366e-07,822,0.00011269286511777452,0.005003324699587435
1.273479555,2427.065,20.521852,19.591402,3.2688001721647206e-07,823,0.00016285645019820184,0.002007166537270387
1.520779894,2427.351,22.260779,17.213038,2.564046523441182e-06,822,0.0003529896105852294,0.007263801671641812
1.578650035,2427.516,18.08792,20.609103,1.8037495291144168e-06,810,0.001866445596811961,0.0009664088426661702
1.68420256,2428.134,20.731565,15.71877,2.5461601201195964e-06,825,0.0002493293495803419,0.010212035303525878
1.736632793,2428.273,19.099363,14.248806,2.9805561328422067e-07,827,3.5174531351353974e-05,0.008473620026574926
1.48416022,2428.379,22.090276,19.267781,9.382756170515711e-07,828,2.4917333032773253e-05,0.03765553945189385
1.479463946,2428.494,19.028644,17.386313,5.894319490640666e-08,815,0.0008867749394694867,6.646917079283887e-05
1.443674577,2428.669,19.231236,19.03753,4.278255954317721e-07,830,5.9058213256679096e-05,0.007244133742623645
1.495377992,2429.255,16.170485,21.241319,1.315521498502974e-06,779,0.006932519428299355,0.00018976095373535648
1.37285595,2429.378,19.441376,23.476437,1.1524364569149591e-06,832,4.059093523546663e-05,0.028391473372803917
1.655597713,2429.476,20.07319,16.331915,3.9898728250964447e-07,612,0.02043448887172481,1.9525190231781276e-05
1.636435597,2429.615,21.036925,13.827311,4.450398609222076e-07,834,3.6618165424186516e-05,0.012153526965833635
1.497919605,2430.174,20.790062,17.315243,6.305097268447287e-07,834,0.00018388114723840384,0.003428898156847293
1.583212067,2430.928,20.89126,16.720448,1.957043036748608e-07,333,0.05940080219782926,3.2946407528821655e-06
1.672688426,2431.006,19.733714,16.282912,8.871406423463393e-08,837,2.274995190482771e-05,0.0038995275509047618
1.564085245,2431.19,20.777258,12.575208,1.0009877899547994e-06,838,4.732196122529293e-05,0.021152711426925926
1.519140425,2431.488,20.744738,21.270147,4.065053168521106e-06,791,0.005864314278821774,0.000693184739979153
1.43641877,2431.667,18.373172,15.933725,7.159133422133418e-07,838,0.00016999900201026074,0.004211279676630871
1.415462905,2432.93,19.488286,20.890462,2.158001539487539e-06,840,0.00046023334910455277,0.004688929091484195
1.468994293,2433.162,18.711314,21.214544,2.2834089823392294e-07,842,8.566710092491077e-05,0.0026654444444673005
1.456235983,2433.28,18.539333,20.42037,9.440776822424248e-08,843,4.041269533380329e-05,0.002336091850455589
1.573317232,2433.565,17.227811,22.795105,1.5496872762337584e-06,843,0.00013801962897863133,0.011228020881534802
1.44314154,2433.668,15.633516,14.079071,2.8099913927309868e-06,845,3.046250632651985e-05,0.09224426127684322
1.637487303,2434.161,19.67842,13.988405,1.495441321374538e-06,828,0.0013840873292197092,0.001080453010300734
1.540936178,2434.377,19.192444,13.930942,4.779809160558622e-08,847,5.837072751435742e-05,0.000818870924537121
1.501766988,2434.67,19.188901,19.441432,1.430939079755742e-06,713,0.017572062761195075,8.143261831022643e-05
1.654945777,2434.925,21.617588,14.489791,1.3181213857262193e-06,482,0.04788989361277983,2.7523999037961266e-05
1.7436436,2435.045,19.688327,17.591538,6.303869454266881e-07,850,3.1641797661451164e-05,0.019922602128092146
1.509687486,2435.608,17.033281,23.408519,8.392501925917255e-07,845,0.0006042223342237295,0.0013889757876460265
1.768161395,2435.683,19.164612,17.886213,1.454883387395264e-07,851,0.00014850293814567463,0.000979700068942804
1.515227807,2436.658,20.076281,17.04017,4.421484352514233e-07,851,0.00037544708343099974,0.0011776584631071772
1.625912386,2436.957,17.744954,20.222515,8.252725171875538e-07,640,0.026753863845219692,3.0846853447488525e-05
1.434388649,2437.102,18.094237,25.462719,1.4775815209200221e-06,855,3.98270251923495e-05,0.037099972036170444
1.400577171,2437.456,17.557356,21.199279,3.5484230539133586e-07,855,0.00013705990048961994,0.0025889578507187765
1.583382843,2437.657,20.350239,12.769616,1.6445999924024688e-06,839,0.001937621797603741,0.0008487724459109345
1.675042017,2438.229,19.412488,17.935448,1.3552760986712386e-07,853,0.0005725327899764131,0.0002367158916307785
1.557467176,2438.438,24.169693,12.33967,3.1723475965627504e-06,859,5.357398101873081e-05,0.059214333828460836
1.676882354,2438.539,19.180472,18.126488,2.829437957211016e-08,859,7.946379959715384e-05,0.00035606628069070564
1.75566779,2438.688,20.330891,15.73463,4.414666211968413e-07,861,3.8095182121064364e-05,0.011588515833679047
1.392877178,2439.044,24.548255,15.390209,1.7825212192032247e-06,862,8.147446068417356e-05,0.02187828190864576
1.619085875,2439.291,17.492104,18.235096,1.0840116280534412e-06,861,0.0001922656171480556,0.005638094029150775
1.49542028,2439.693,21.889762,26.958342,1.1272332572005811e-05,864,0.00011148198645704907,0.10111348864732267
1.714078819,2440.045,24.61292,5.881178,2.7742133166671446e-05,860,0.0004859857286219427,0.05708425480998551
1.581646225,2440.648,20.646298,14.699691,1.1070990200277052e-06,862,0.0004485672554524933,0.0024680781010439925
1.475312211,2440.914,17.025339,23.50936,1.350120423141343e-07,852,0.0017161401144676095,7.867192263378709e-05
1.615850136,2441.166,20.501716,12.730021,1.4599258546482276e-07,858,0.0010232104331435645,0.00014268089997508738
1.469091,2441.445,19.301361,20.197303,4.480677571391397e-06,849,0.002215805552512024,0.0020221438502632705
1.539009523,2441.574,19.783842,18.141408,4.7559575664268017e-07,870,4.417397318701097e-05,0.01076642471414651
1.530316983,2441.667,17.235057,17.494753,4.000505843075908e-07,871,2.8864378676123492e-05,0.01385966380210052
1.391776245,2442.936,21.11518,19.746672,1.4551131861850992e-06,488,0.047039246934026106,3.093402384238712e-05
1.523555773,2443.437,18.202173,20.49667,6.970409414703883e-07,826,0.004673498859247663,0.00014914755784975147
1.425395498,2443.582,18.481453,18.155929,5.469452130859421e-07,874,4.599223181332767e-05,0.01189212159361764
1.483332113,2443.86,16.464624,24.255194,2.8889307761939034e-06,868,0.0010000238503350988,0.0028888618758701095
1.614610618,2444.076,19.064784,19.911681,5.999371197376421e-07,870,0.0009009435926752311,0.0006658986473905757
1.612375782,2444.255,20.515123,13.697968,2.1638281840501377e-06,869,0.0008605429252389784,0.002514491863900024
1.449595183,2444.462,20.234852,15.93578,2.604144769164998e-07,862,0.0013214425168278558,0.00019706833524747554
1.501930411,2444.58,18.43696,20.683011,1.590567061638635e-07,874,0.0003625456618113204,0.0004387218574598235
1.859131112,2444.666,19.644095,18.891692,2.997544693518995e-07,880,2.8120367991496492e-05,0.010659692271542972
1.55269727,2445.283,19.268072,19.161883,6.700447153066108e-08,881,0.00012208834460223896,0.0005488195597127648
1.510336818,2445.39,20.604047,17.107076,3.9574992832091906e-07,882,3.257648925482993e-05,0.012148329589022348
1.472578974,2445.537,17.191222,18.659384,7.543197980738264e-07,882,7.733110533388758e-05,0.009754416347948835
1.792527762,2446.249,19.17795,24.54276,9.464339638835686e-06,881,0.00031323476419024664,0.03021484433026538
1.587419855,2446.597,23.032774,12.762099,2.4417499201613463e-06,819,0.0057937768203960545,0.00042144355846872805
1.459425362,2448.124,21.74282,24.097633,3.890506868890653e-06,885,0.00040743966700304985,0.009548669861988499
2.004065665,2448.287,20.19165,15.146073,1.6768250507900142e-07,617,0.026589380416897845,6.3063712824401625e-06
1.479104788,2448.658,24.338397,17.036222,1.0402106141253077e-06,888,5.987631370500205e-05,0.017372656226804572
1.694676069,2449.533,25.483981,9.43233,8.234621428459695e-06,888,0.0002010940347073294,0.0409491084131078
1.338959989,2449.89,26.525281,13.68622,2.242057164938723e-06,890,8.901963852904126e-05,0.02518609603438557
1.578796527,2450.172,20.963875,23.814358,1.7374824370296417e-06,887,0.0007109012336711019,0.002444056016132175
1.498921891,2451.068,16.006322,21.4309,2.4700028998797213e-06,832,0.007198455856023554,0.00034312954740326173
1.473525104,2451.643,19.290971,23.699776,1.868969513955935e-06,885,0.0011721224340344243,0.0015945173129422799
1.604963651,2452.144,18.177343,20.96272,8.441908112374186e-07,645,0.022975999461910267,3.674228895404191e-05
1.624252796,2453.051,20.451974,16.793713,1.4069643684591297e-06,883,0.002475565541452385,0.0005683405851713707
1.70197995,2453.259,18.70874,18.202462,5.452269470745035e-07,896,5.726465801965536e-05,0.009521177038852854
1.65082167,2453.457,27.055065,10.868512,5.402980398866351e-06,897,4.8867768035866254e-05,0.1105632734218772
1.479974973,2453.542,21.13329,14.311356,1.233457670761056e-06,720,0.0231007874799227,5.339461573909875e-05
1.645560389,2453.699,21.501838,15.039995,1.227419222119634e-07,899,5.294559534345596e-05,0.002318265030655363
1.559921462,2454.325,17.442212,20.999916,1.0162474950469825e-06,895,0.0006169619763146787,0.0016471801084361314
1.479162725,2454.432,26.308327,16.436514,3.661770292144811e-06,901,3.2247247143443526e-05,0.11355295774105535
1.519498065,2455.031,22.596194,13.73797,2.016052630473167e-06,524,0.0409895276432521,4.9184578266421166e-05
1.644682833,2455.504,21.323316,13.981213,4.528662769160685e-07,899,0.000661651325246872,0.0006844485299671958
1.674554925,2457.643,26.179924,6.353464,2.1666459635813133e-05,866,0.004270042042070237,0.0050740623680858715
1.53032077,2458.312,19.675842,17.495332,2.8678835501084054e-07,851,0.005415701977799089,5.2954973554026636e-05
1.658608009,2458.998,13.612905,25.802485,2.6806770973345062e-05,906,0.00021553082143774973,0.1243755802280347
1.474184772,2459.131,26.193643,9.741932,3.7678917673843453e-06,890,0.002393306696363596,0.0015743455584314794
1.555172197,2459.275,21.791434,17.241965,3.031811160315583e-06,906,0.00030256003067718573,0.010020527673565555
1.585135857,2459.362,20.169057,19.243908,3.4620415078603136e-07,909,2.6395407915292572e-05,0.013116075034606791
1.48341674,2460.341,22.067088,15.888666,1.5638529433548446e-06,909,0.00032341959583563477,0.004835368553702636
1.714616189,2460.609,19.324615,18.623881,1.0806464719851355e-06,910,0.0003627250283808614,0.0029792442964549346
1.551210273,2461.231,21.850571,14.748344,1.2096575507102032e-06,911,0.0002986884227395943,0.004049897681386935
1.55290267,2461.521,21.815793,8.585269,4.0333522801440065e-06,759,0.018183889969063602,0.0002218091006383112
1.461271426,2461.628,22.368392,14.769972,1.227459339106134e-07,913,0.0001211208973492349,0.0010134166489593696
1.495213736,2462.036,22.083992,13.967836,3.5922617348183814e-07,915,0.00014125770098827407,0.002543055500469017
1.612391241,2462.246,20.389755,19.365909,2.5597939052033727e-07,910,0.0008388925275465445,0.00030513967178725967
1.539630671,2462.634,17.580428,24.127289,4.458506236724656e-06,917,0.00010861720327685803,0.04104788286032573
1.603668915,2462.986,15.998724,25.837802,1.2453687322687261e-06,918,0.00010915474235806447,0.011409204083717182
1.435237587,2463.161,18.238119,25.071006,5.304194795003008e-07,919,4.9594263478990314e-05,0.010695178076895991
1.463496351,2463.57,19.89408,17.278187,7.492557601225917e-07,906,0.0016519840511946048,0.0004535490276560357
1.777286504,2464.159,19.618906,21.268392,8.803443589984242e-07,287,0.09611926249577626,9.15887550673944e-06
1.537198671,2464.48,29.549868,15.085898,7.696606321380899e-06,922,7.126471004785797e-05,0.10800024747469296
1.546916462,2464.575,16.587964,20.701754,1.1812958544282095e-06,922,9.235551208690498e-05,0.012790745541171706
1.539868661,2464.89,16.712564,19.185946,5.518852415143299e-07,924,9.668547816791947e-05,0.005708046875000584
1.44924644,2465.097,20.88604,23.815186,2.056196675389854e-07,892,0.004380227621338495,4.694269004133462e-05
1.524315474,2465.419,17.277207,21.799581,1.1450266696099473e-06,924,0.00025905569388480894,0.004420001940274248
1.571082485,2465.547,19.943286,19.070157,6.672833241396567e-07,910,0.0017990812353936563,0.00037090227556825614
1.535553585,2465.892,19.529191,18.726937,1.0703357595079272e-07,928,0.00010235574099873135,0.001045701735011809
1.395523972,2466.609,26.200563,14.001404,7.5578869338765106e-06,891,0.006874716519473348,0.0010993743396499349
1.72288766,2467.069,24.132583,6.58686,8.701504389699961e-06,581,0.03227205974336326,0.0002696296567029448
1.594988932,2467.314,17.03068,23.628546,9.63569357750524e-07,868,0.008961517192412434,0.00010752301614355681
1.82614138,2467.452,23.945905,18.110179,3.5336367813597576e-06,932,3.958887226579324e-05,0.08925833394888079
1.817344424,2467.697,23.587403,8.872864,1.3456971800658272e-06,931,0.00015050438144588728,0.008941249199111604
1.438599387,2468.04,24.431919,23.820663,3.9237209238931005e-06,933,0.00012187436585417528,0.03219480073921285
1.847329968,2468.381,18.696398,19.962929,3.6976845845976213e-06,877,0.006782771679350186,0.0005451583452020122
1.408096504,2468.683,21.070616,14.111006,1.1971740396724636e-06,904,0.003525572771728337,0.00033956866506135814
1.325429321,2469.425,22.144654,20.022653,2.9122036866276208e-06,936,0.00021003719144543364,0.013865181050015104
1.440519661,2469.949,18.310856,22.305169,2.406037752999675e-06,936,0.00031545815726664953,0.007627121688173392
1.521993177,2470.451,18.916197,17.550314,2.1982410890782924e-06,815,0.007929443146041252,0.0002772251529637055
1.85190494,2471.558,20.043182,17.970409,1.4289869301538763e-06,940,0.0003518992501612834,0.004060784242930155
1.435201512,2472.993,19.007901,22.972828,3.4750318345779922e-06,939,0.0010850985946498353,0.0032025033040425197
1.644019442,2473.109,19.76695,18.489228,2.517778847093565e-07,941,0.0003100371106696139,0.0008120895081416869
1.679518741,2473.195,19.43631,17.547571,5.843744755286261e-08,943,2.30277121955104e-05,0.0025377009690200954
1.398074986,2473.607,18.197149,23.933152,1.0854353178958247e-06,942,0.0002205162427810289,0.004922246562007926
1.716606408,2474.614,18.801619,19.929647,7.054212836745193e-08,936,0.0012539864121446536,5.625430043281406e-05
1.52925323,2474.865,20.011249,20.975787,2.9570502734355906e-07,946,6.068746879667426e-05,0.0048725879198271
1.350666912,2475.029,19.601931,23.011015,4.967545143795366e-07,947,5.1603723119707546e-05,0.009626330899171599
1.644375505,2475.142,18.225654,19.954139,1.215660728506821e-07,946,0.00012766128894288234,0.0009522547818318887
1.473728629,2475.304,18.158812,21.496584,2.2102357454296064e-07,949,4.335607086675543e-05,0.005097869113237314
1.463452656,2475.383,17.577715,19.359849,1.335670609006106e-07,949,6.44988461658675e-05,0.002070844190873196
1.36128596,2475.473,23.096336,20.075904,1.5888334752920916e-06,951,3.106436336676248e-05,0.05114650046207206
1.743232369,2475.643,20.86634,17.079473,4.328507664341462e-08,507,0.05377765754065127,8.048895884075062e-07
1.60854844,2476.157,21.554326,8.701494,1.740975108685871e-06,914,0.004454689818788153,0.0003908184810855098
1.451871613,2476.375,23.638275,17.096047,1.9291846254166095e-06,953,0.0001704812327460334,0.011316111423774861
1.46647873,2476.897,19.840974,23.074785,3.10943553132807e-07,948,0.0007555657179053647,0.0004115374027223307
1.578699532,2477.048,17.137255,20.318386,1.472715875493257e-06,956,5.189779999067191e-05,0.02837723132306114
1.694368604,2477.699,22.834902,11.235616,2.0558597958273462e-06,380,0.09071400666981976,2.266309108482278e-05
1.571743399,2478.106,21.758579,11.326844,2.724374820232525e-07,958,0.00010153126115504602,0.002683286693417701
1.524600808,2478.431,20.15342,18.624679,8.695307315857859e-07,943,0.001425040515164731,0.0006101796561800002
1.491472893,2478.596,20.08359,21.134088,2.1410820519695856e-07,947,0.0011739847009718802,0.00018237733849487957
1.531453133,2479.347,18.174434,24.724373,3.7413831507169104e-06,920,0.0058128580692744045,0.0006436391713214377
1.507596862,2480.022,31.648047,13.025735,4.617238759435362e-05,958,0.0005795015225136848,0.07967604190938647
1.579090993,2480.493,17.896541,19.714888,8.644263226887653e-07,949,0.0014320884889360377,0.0006036123670898201
1.56268737,2481.028,20.529504,16.95967,5.355973201661151e-07,953,0.0012541549704062653,0.000427058324373276
1.719760202,2481.12,20.191946,16.983985,1.3926736274899034e-08,965,2.7618979334457228e-05,0.000504245146290549
1.48650602,2481.347,20.56434,18.27416,2.004156720024646e-07,966,5.4641827608149e-05,0.0036678068940098124
1.589268198,2481.484,16.982282,21.585396,1.8359693251104163e-06,967,4.577858917331815e-05,0.04010541517912271
1.40362856,2481.621,18.246542,17.669431,8.789743907005213e-07,966,0.00012059716137293221,0.007288516418578037
1.413907761,2482.076,20.873271,15.752891,9.095350292402499e-07,966,0.00023012152948601218,0.003952411715982166
1.527682915,2482.592,25.037949,13.913538,7.594682337020858e-06,970,0.0001909525552404691,0.03977261434106903
1.641390837,2482.698,19.052901,17.711259,9.773216389718893e-07,940,0.00389314373687922,0.0002510366184823475
1.557036542,2482.98,21.845601,14.076503,2.2130021559009035e-06,972,7.578908661661106e-05,0.029199483127375088
1.361340744,2483.095,14.41246,20.684365,3.951088181844853e-06,973,3.479913565300727e-05,0.11353983677187708
1.354531922,2483.29,20.131187,16.427221,4.728375071024693e-07,966,0.0005223469863855594,0.0009052172586929682
1.557602091,2483.426,20.185263,18.315071,4.718367807195419e-07,967,0.0006946984444635979,0.0006791965412904649
1.427314151,2483.942,18.460387,24.439788,1.0059416576862347e-06,962,0.0014413826112550953,0.0006979005087416056
1.784098604,2484.235,22.005093,11.228793,6.126466058479803e-07,959,0.001816682904462734,0.0003372336494954602
1.534348264,2484.443,20.965756,17.34468,6.029743412778674e-07,953,0.0020495011586956075,0.00029420541614215374
1.422720736,2484.716,17.963575,20.833322,2.694573157065498e-06,895,0.0092139777590653,0.00029244407003418304
1.559404811,2485.247,19.503348,18.827953,4.807170980998183e-07,929,0.006036467895556526,7.963549320848315e-05
1.386307969,2485.357,18.470622,20.066519,2.0434430225044335e-07,981,3.317546809532075e-05,0.006159500196449832
1.579980806,2485.644,20.453809,15.404362,1.7609212343607002e-06,970,0.0013203851106547409,0.0013336421473940355
1.613431369,2485.92,20.450822,16.803841,1.5410037537008415e-08,896,0.009049192521381264,1.7029185201439652e-06
1.527764234,2486.289,21.056156,16.902271,1.2537624262309321e-07,984,0.00010314735044331732,0.0012155061868699315
1.530814259,2486.498,20.304032,20.845979,1.6331626392696034e-06,961,0.0026220786702819783,0.0006228503582975918
1.729431674,2486.669,18.73183,20.186072,2.5091052421235646e-07,982,0.000504735798539947,0.0004971125981913056
1.647993198,2487.104,18.395058,19.067164,2.9918689488743105e-07,987,0.0001032957590242316,0.0028964102467870572
1.619846145,2487.46,18.364526,21.486598,6.865675817699211e-07,987,0.00018783205836366603,0.0036552204546501936
1.610565754,2487.545,21.025692,13.773487,3.891446361498709e-07,835,0.01567787271078792,2.4821265188745988e-05
1.489720707,2487.671,19.661956,16.325554,5.165326706395856e-07,990,3.5363253546697547e-05,0.014606480423457044
1.443768625,2488.166,20.729971,13.497947,1.0916062809392449e-07,990,0.00017429032105195454,0.0006263149177479832
1.533450499,2488.414,19.798367,21.179859,8.056126728393135e-07,986,0.0006015606387447822,0.0013392044308622097
1.304443285,2488.636,21.078992,24.531313,1.5947435963322797e-06,993,6.944276357260168e-05,0.022964863641479247
1.549506026,2488.885,22.838096,7.285986,1.745479618847652e-05,992,0.00025513461361107684,0.068414065584548
1.656364226,2489.025,18.056156,21.024006,4.4634437916353624e-07,989,0.0004335395371607552,0.0010295355807376642
1.543210296,2489.15,18.193924,20.208824,6.07009536361824e-08,996,3.289453145766732e-05,0.0018453205121434775
1.55874613,2489.545,19.051432,19.570152,3.9792009270445467e-07,997,0.00012187399680286032,0.0032650122515315394
1.460582065,2490.351,21.673298,16.526618,2.282559035177767e-06,985,0.0012808149846337301,0.0017821145618705434
1.54171304,2490.545,21.334957,16.386287,4.441520922910597e-08,999,6.723179028005684e-05,0.0006606280904330014
1.748727574,2491.158,19.26241,20.661581,1.39905950005308e-06,987,0.0010659647408272118,0.001312481967243475
1.499476919,2491.513,22.512068,21.055813,1.202072093943409e-06,1001,8.204234500410081e-05,0.014651849528232338
1.488251511,2491.983,22.821502,12.904815,4.073535061886809e-06,886,0.013159463941351337,0.00030955174770352386
1.509836686,2492.374,16.951896,21.763252,5.592100264025884e-07,968,0.003149310148321178,0.00017756587953101093
1.632314025,2492.582,20.231843,18.420736,2.516585114802438e-07,976,0.002768413982403135,9.090349676018847e-05
1.516158611,2492.662,19.277749,22.374905,5.319938737237943e-07,1005,2.177662302864162e-05,0.024429585479075033
1.44672351,2493.066,18.661007,20.103146,9.895807734385696e-08,987,0.0015190413114438749,6.514508631091515e-05
1.567365155,2493.204,17.392657,20.007107,2.407611751774874e-07,1007,4.8765772060271744e-05,0.004937093477776178
1.434689624,2493.309,19.750369,17.89394,2.9853976348133305e-07,1005,0.00019789506177304687,0.0015085761150710729
1.544900376,2493.497,19.976175,18.619527,1.0613435147341777e-07,1005,0.0002490701258903052,0.00042612236651842056
1.506964865,2493.683,17.470611,20.71298,2.3426240290614916e-07,1008,0.0001428560722315967,0.001639849109993487
1.482732815,2494.178,22.39567,15.281507,5.91645379196329e-06,1010,0.00020961819677851567,0.028224905484778424
1.507299917,2494.37,27.24553,10.233785,4.634694735092825e-06,1012,6.449815140874685e-05,0.07185779179501098
1.462438788,2494.526,18.782701,19.83686,2.428552976763745e-07,1007,0.0005159277333898927,0.000470715726174863
1.270298319,2495.081,23.109321,23.107777,9.430494671601078e-06,1014,0.0001918368678602713,0.04915892746158674
1.590690688,2495.682,18.377556,21.259114,5.627714130270091e-07,989,0.0022776754469875384,0.00024708147676234235
1.459393142,2495.938,21.686647,12.838606,9.346092190393507e-07,36,0.15895193329948915,5.879822910227883e-06
1.526074529,2496.094,20.637574,18.617049,6.913317497629137e-07,1005,0.0009559937509582832,0.0007231550928757916
1.366302317,2496.258,26.746457,16.82307,3.011248767427553e-06,1018,5.18348909629542e-05,0.058093085786167814
1.637818544,2496.387,20.480678,15.775037,1.3733866241753153e-06,418,0.06803141710692932,2.0187535150365545e-05
1.610384088,2496.733,19.544222,16.166811,2.45831615613319e-07,1020,9.345771818858946e-05,0.002630404640494778
1.590020363,2497.162,21.509432,16.009978,5.858797187998494e-07,1020,0.0002093344843818557,0.0027987730761603606
1.510487733,2497.543,22.637735,16.623391,4.511247727294077e-07,1022,0.00011006600419904607,0.004098674936119082
1.519818532,2497.924,23.00021,14.455192,1.3332780040495055e-06,1023,0.00012308971956827178,0.010831757588902478
