nthresh,n_clusters,avg_nodes_per_cluster,avg_diameter,avg_depth,max_depth,avg_out_degree,max_out_degree,avg_branching,degree_mean,max_degree,degree_std,mean_betweenness,max_betweeness,mean_closeness,max_closeness,largest_num_nodes,largest_avg_depth,largest_max_depth,largest_avg_out_degree,largest_max_out_degree,largest_diameter,largest_branching,largest_degree_mean,largest_degree_max,largest_degree_std,largest_mean_betweenness,largest_max_betweenness,largest_mean_closeness,largest_max_closeness,loc_err,sim
2.040773346569002e-05,103,41.46601941747573,10.864864864864865,41.23039100913135,124,0.9758838679466167,11,1.5872048743335871,1.9517677358932335,12,1.051702987700025,0.006832025012262258,0.2079505700647827,0.008233359998314546,0.01325847647988549,2623,52.04117422798323,124,0.9996187571483035,11,186,1.6036697247706422,1.999237514296607,12,1.0331889485306345,0.025627629478699437,0.5515875267852127,0.015193233740812743,0.02159179808127805,10,93
1.8575350755026675e-05,110,38.82727272727273,14.96551724137931,34.30718801217513,89,0.9742449075158043,8,1.5827310764549258,1.9484898150316086,9,1.0441739179811131,0.004002314614174285,0.1699635134401214,0.007786220625974405,0.01586172911911736,2309,42.735816370723256,89,0.9995669120831528,8,145,1.5939226519337018,1.9991338241663057,9,1.0288178257173552,0.02322434283510958,0.5818704883562122,0.01910829992871878,0.029345573370290784,10,94
1.837845659148748e-05,122,35.00819672131148,10.0625,38.625380472957154,106,0.971435261062983,7,1.5739757207890743,1.942870522125966,8,1.0458982563254318,0.007859202732857345,0.3280474725747355,0.009272081880379783,0.01817145140142158,3075,46.133658536585365,106,0.9996747967479674,7,159,1.586171310629515,1.9993495934959349,8,1.0321654085610097,0.020699741345835215,0.6330300150258268,0.016124219450180638,0.025241411022794456,10,95
1.9591288219486817e-05,108,39.5462962962963,12.80952380952381,51.42753453523765,149,0.9747131819246079,8,1.5762968572510412,1.9494263638492157,9,1.038148047455804,0.006157291524132718,0.2312304325667919,0.006940718482662924,0.013432286004470672,2639,71.35505873436908,149,0.9996210685865858,8,179,1.5796407185628742,1.9992421371731717,9,1.0196995753909206,0.025712809887628574,0.6059183434664395,0.014962161563080787,0.021742176360534406,10,96
1.7608244959139634e-05,130,32.853846153846156,7.9655172413793105,41.14048232264107,104,0.9695621634277687,8,1.5655954631379962,1.9391243268555374,9,1.0273903178115211,0.007597957595367745,0.27006911654907695,0.00826657283918717,0.0153154144077103,2913,53.98317885341572,104,0.9996567112941984,8,175,1.5749053542455382,1.9993134225883968,9,1.003597823549499,0.02351991652665329,0.580758236095749,0.01494188181764838,0.02245769901130597,10,97
1.917202641875639e-05,111,38.47747747747748,10.294117647058824,42.20885038632639,116,0.9740107703114025,10,1.5787476280834916,1.948021540622805,11,1.0577407285555835,0.0078085972177441626,0.3000662145207841,0.009463942103021015,0.016674899209551338,2951,44.91663842765164,116,0.9996611318197222,5,170,1.5877287405812701,1.9993222636394443,6,1.0149673929334657,0.02214825793629771,0.6287447051859004,0.015835816336943222,0.02413621004229973,10,98
1.8739815339744303e-05,117,36.504273504273506,13.228571428571428,45.344649964879416,105,0.9726059470849918,8,1.5770690964312832,1.9452118941699836,9,1.0379341619627755,0.007153492067315007,0.30639077100144113,0.008767709922139133,0.017548036503740583,2916,57.66323731138546,105,0.9996570644718793,8,183,1.592896174863388,1.9993141289437586,9,1.0243935989795507,0.021668587511931795,0.6575088500419692,0.01640378103305495,0.02570501402091674,10,99
2.0497046960774967e-05,88,48.53409090909091,13.26086956521739,65.39217981737298,134,0.9793959260126434,8,1.582072617246596,1.9587918520252867,9,1.0354009406635938,0.014345940840133348,0.5189275332265781,0.012243708198507484,0.020427662737912255,3935,70.52071156289708,134,0.9997458703939008,8,187,1.5888529886914378,1.9994917407878017,9,1.0177583289428527,0.018343493239834332,0.6113676320358894,0.014320836564559283,0.022172374146132517,10,100
2.4570896060788337e-05,106,40.29245283018868,11.94,34.68274408803559,90,0.9751814563334114,8,1.5622655663915979,1.9503629126668227,9,1.037516456469235,0.0018353882311068427,0.04268000392788707,0.005464001293308345,0.010623666359512418,1150,38.66173913043478,75,0.9991304347826087,7,100,1.5848275862068966,1.9982608695652173,8,1.03839195152435,0.03438768475225093,0.5898160193836179,0.02563985497329021,0.03948046593134728,20,1
2.1892966167299736e-05,104,41.06730769230769,11.547619047619047,33.716459845469444,73,0.975649730742215,8,1.5778114350624763,1.95129946148443,9,1.040265249028985,0.00214401885059028,0.08830932439793884,0.0073701822576190505,0.01493519221860003,1591,45.583909490886235,73,0.9993714644877436,6,90,1.5979899497487438,1.9987429289754872,7,1.037934625966386,0.02468857569344103,0.6371468943324982,0.025670189742114033,0.04010897532919631,20,2
2.1975397976134255e-05,140,30.507142857142856,11.642857142857142,27.48958089440412,76,0.9672207913837508,8,1.551840721262209,1.9344415827675017,9,1.032331883672156,0.0014535900547541947,0.06184886083046285,0.005346212459002847,0.012299550270619108,1398,39.61802575107296,72,0.9992846924177397,7,100,1.545353982300885,1.9985693848354793,8,0.9892111634390506,0.029177469094464496,0.5781012525817706,0.024916454944694907,0.03759418729817007,20,3
2.1405516723738226e-05,138,30.94927536231884,11.358490566037736,33.87028798876141,99,0.9676890657925544,10,1.5720806390262456,1.9353781315851089,11,1.0506004308735977,0.0025665338623994146,0.11715307184357793,0.0063173277350916995,0.013727714533839258,1888,51.72139830508475,99,0.9994703389830508,7,125,1.5857142857142856,1.9989406779661016,8,1.0333419027632238,0.02557064638153027,0.6000592320846827,0.020975487802178165,0.031063773746419516,20,4
2.2951224341837866e-05,135,31.637037037037036,7.111111111111111,41.91524233200656,102,0.9683914774057598,8,1.6012388695315525,1.9367829548115196,9,1.059120051722841,0.007953947237224023,0.3484269525466258,0.009911886695153369,0.01947330494743485,3163,51.2867530825166,102,0.9996838444514701,7,154,1.6157383750638732,1.9993676889029401,8,1.0380066038193092,0.019386068687613132,0.6354471128901193,0.016784627700663617,0.026296967781640358,20,5
2.2018176558602402e-05,132,32.35606060606061,9.25,41.839616014984784,112,0.9690938890189651,7,1.5767619047619048,1.9381877780379302,8,1.0420430886014231,0.008523998603875822,0.31416941371896845,0.008380459099356299,0.015397381590339302,3098,52.60361523563589,112,0.999677211103938,7,166,1.5768839103869654,1.999354422207876,8,1.0185495055089386,0.02218835140358812,0.5972769763854159,0.014733324656701215,0.021229195799402266,20,6
2.2869567636395672e-05,109,39.18348623853211,11.342105263157896,36.011238585811284,87,0.9744790447202061,7,1.5765151515151514,1.9489580894404122,8,1.043748362727495,0.003836758281253475,0.1664828349689472,0.008646489626551639,0.017963632590389852,2093,37.67988533205924,75,0.9995222169135213,7,124,1.6166924265842348,1.9990444338270426,8,1.0578124008662855,0.02175658409022232,0.6937576410968249,0.022609956306503413,0.03666573191250701,20,7
2.322916452124327e-05,110,38.82727272727273,13.567567567567568,29.58698197143526,96,0.9742449075158043,7,1.5520328235732936,1.9484898150316086,8,1.026990903524933,0.001711644727108688,0.03703547661014569,0.005940410958856244,0.011281153522735392,1115,43.516591928251124,96,0.9991031390134529,7,119,1.5302197802197801,1.9982062780269059,8,1.007592883724763,0.03902166359053856,0.5428306887268305,0.02344026573514428,0.03368102796674225,20,8
2.2416130687510296e-05,121,35.29752066115702,11.4,28.82603605712948,82,0.9716693982673846,7,1.5833651278138114,1.9433387965347693,8,1.0517279032513602,0.003807904090246807,0.20877992476669943,0.00794808640007493,0.017705609583989233,2384,40.211409395973156,82,0.9995805369127517,7,128,1.6101351351351352,1.9991610738255035,8,1.041906793336876,0.021237014935772208,0.6704663208784022,0.02010931513431785,0.031725955905847265,20,9
2.2148608660217905e-05,120,35.59166666666667,12.955555555555556,43.583469913369235,151,0.9719035354717864,7,1.5807311500380807,1.9438070709435729,8,1.0380846257616347,0.003055980206676544,0.11248481098140672,0.006693706682085051,0.016692246171625014,1793,42.33240379252649,78,0.9994422755158952,5,110,1.6014298480786417,1.9988845510317903,6,1.016319093757362,0.023837014939960648,0.638872686846933,0.02402339475028398,0.03977449283082523,20,10
1.928842806059748e-05,151,28.28476821192053,11.725806451612904,23.293139779911026,79,0.9646452821353313,10,1.5743217424531908,1.9292905642706626,11,1.0457399001434284,0.0010403931195905394,0.0370993322043401,0.004678273592419798,0.009126822857972871,1081,33.806660499537465,79,0.9990749306197965,6,120,1.5905743740795286,1.998149861239593,7,1.0032308122500981,0.038530967088861945,0.5803298664744447,0.024589230929008797,0.035858954777873694,20,11
2.2440689866405062e-05,102,41.872549019607845,10.777777777777779,44.69000234137204,117,0.9761180051510185,8,1.5749905553456744,1.952236010302037,9,1.040758704453046,0.00601066049935134,0.22476774173374522,0.008242747776385367,0.01541622468519035,2541,49.91578118850846,117,0.9996064541519087,8,162,1.5894868585732165,1.9992129083038175,9,1.023532328803399,0.0242493426274121,0.6353186355841006,0.01666687445967245,0.02591625173455228,20,12
2.0345114927918828e-05,144,29.65972222222222,10.090909090909092,35.02317958323577,93,0.9662842425661438,8,1.5745898512018313,1.9325684851322875,9,1.0472986204080552,0.0032522255897197757,0.17921182228176227,0.008171752707781858,0.019285142001769635,2235,47.71454138702461,93,0.9995525727069351,8,122,1.603732950466619,1.9991051454138702,9,1.0461387852823156,0.020020543320319953,0.6548604977586547,0.02286642825438905,0.03686103686103686,20,13
2.274046059286898e-05,109,39.18348623853211,10.354166666666666,33.3163193631468,87,0.9744790447202061,9,1.5729402872260014,1.9489580894404122,10,1.0324712704265182,0.005473723476820201,0.2793569236964051,0.009738258234143643,0.020458330739648155,2868,42.44246861924686,87,0.9996513249651325,9,129,1.5804851157662625,1.999302649930265,10,1.017284137883625,0.017865277699094694,0.6197400892948636,0.019737675071376692,0.030469854293093002,20,14
2.2444559853111394e-05,114,37.46491228070175,9.511627906976743,43.604308124560994,97,0.9733083586981971,6,1.588460068781047,1.9466167173963942,7,1.050340125260608,0.009791623942968503,0.43366989181304355,0.0125501584698839,0.023141037167813686,3600,50.33027777777778,97,0.9997222222222222,6,163,1.6002667852378836,1.9994444444444444,7,1.040031902407177,0.016345128834966045,0.6104783908691824,0.0173539492604727,0.027455467826219628,20,15
2.128876005695116e-05,124,34.443548387096776,9.10204081632653,49.34418169047061,100,0.9709669866541794,9,1.5696442089326268,1.9419339733083587,10,1.0359494207651394,0.006200615993771743,0.2549396197081185,0.008988519765282494,0.017931083615681447,2810,60.358362989323844,100,0.999644128113879,9,140,1.5861095426312817,1.999288256227758,10,1.0256494473232403,0.020478060923173166,0.5891725720846404,0.017677398484820278,0.027257289796710493,20,16
2.0970311447454114e-05,130,32.853846153846156,8.976744186046512,45.83352844767033,122,0.9695621634277687,6,1.5579382994732882,1.9391243268555374,7,1.0292118637109111,0.008237450747363062,0.34880712373886574,0.010216781618593629,0.019318362672224823,3197,56.051923678448546,122,0.999687206756334,6,158,1.5666666666666667,1.999374413512668,7,1.003590480846577,0.019256522536121843,0.6226754491627837,0.01656209727845707,0.025810202944430535,20,17
1.876495028732155e-05,161,26.527950310559007,7.968253968253968,58.906110981034885,140,0.9623039100913136,9,1.5633320654241156,1.924607820182627,10,1.0525552543012875,0.009580724014437186,0.40724728078851785,0.011242286250366721,0.020855262258210872,3472,71.29723502304148,140,0.9997119815668203,9,177,1.5842081241442263,1.9994239631336406,10,1.0406483445128276,0.017830778645267876,0.6163510420221232,0.016680728145583978,0.025655998226032966,20,18
2.4147959921906558e-05,108,39.5462962962963,10.340909090909092,31.974010770311402,73,0.9747131819246079,8,1.571536428841072,1.9494263638492157,9,1.0415255563683263,0.002158552735068836,0.07700414128763379,0.00761221781328677,0.016876955382483405,1504,28.88098404255319,62,0.9993351063829787,6,101,1.5721757322175731,1.9986702127659575,7,1.0197508757962352,0.02294017547532354,0.6217835079951061,0.02973110663623699,0.04794717197817973,20,19
2.044000008223879e-05,141,30.29078014184397,12.912280701754385,27.220323109342075,77,0.9669866541793491,6,1.5793499043977055,1.9339733083586983,7,1.0420092608444464,0.0008183189334674773,0.03932275766198557,0.004633213069829416,0.012501199526643246,1088,35.815257352941174,65,0.9990808823529411,6,87,1.5891812865497077,1.9981617647058822,7,1.027201869018224,0.030344376965361207,0.6072095974356237,0.030669576924297334,0.04910774791054891,20,20
2.5124984721888604e-05,88,48.53409090909091,9.785714285714286,38.46523062514633,86,0.9793959260126434,7,1.5755178907721281,1.9587918520252867,8,1.0304140288900265,0.009402017249881597,0.3738498175672006,0.011317441184346804,0.020526201932692553,3461,45.25917364923433,86,0.999711066165848,7,144,1.5849748053137884,1.999422132331696,8,1.0269411671189748,0.01764755299151473,0.5694092816427615,0.01667140181630839,0.02533146885913214,20,21
2.0004924058638263e-05,154,27.733766233766232,7.573770491803279,44.47740575977523,130,0.963942870522126,7,1.563615647550323,1.927885741044252,8,1.0343875367908464,0.00836828494169792,0.3822632858311349,0.010331894211070124,0.02044323815829297,3264,54.8704044117647,130,0.9996936274509803,6,166,1.5839805825242719,1.9993872549019607,7,1.011574979064298,0.018699935301375415,0.6546596709892026,0.016918541465269773,0.02675226078330095,20,22
2.3848680685533078e-05,94,45.43617021276596,12.026315789473685,34.42683212362444,83,0.9779911027862327,8,1.587609274040289,1.9559822055724654,9,1.0343802760711758,0.0051318374808673,0.18138664287990924,0.007945523602746384,0.015797512564537933,2426,40.60181368507832,83,0.9995877988458368,8,143,1.5953947368421053,1.9991755976916736,9,1.0216127655340532,0.023269201980753395,0.5624902180939743,0.01814844383291134,0.02781665098992865,20,23
2.2787685022017647e-05,122,35.00819672131148,10.18867924528302,36.90025755092484,93,0.971435261062983,7,1.5656603773584905,1.942870522125966,8,1.0337390117961045,0.005703419703571881,0.28683121002510886,0.008863178279898182,0.01958240679985885,2804,46.457917261055634,93,0.9996433666191156,7,153,1.5694288913773795,1.9992867332382311,8,1.0085226291625686,0.019877756828553843,0.6657163236188004,0.018415707229308922,0.029831208360826717,20,24
1.9714879114320936e-05,159,26.861635220125788,10.333333333333334,25.716459845469444,77,0.962772184500117,8,1.5754789272030651,1.925544369000234,9,1.047940427964498,0.0014935753972904417,0.06815663053120284,0.005977159540979729,0.014333601504440583,1463,36.90430622009569,77,0.9993164730006835,8,100,1.5891304347826087,1.998632946001367,9,1.0306304323573818,0.026306643382955235,0.5816537779812752,0.026460161037270533,0.04186352833376285,20,25
